Order Id,Customer Id,Customer Name,Product Id,Product Name,Product Category,Payment Type,Quantity ordered,Price,Date and time when order was placed,Customer Country,Customer City,Site from where order was placed,Payment Transaction Confirmation Id,Payment Success or Failure,Reason for payment failure
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_10,123e4567-e89b-12d3-a456-426614174000,Widget D,Furniture,Bank Transfer,3,500.43,2024-02-16 00:56:52.300374,USA,City_10,Website A,123e4567-e89b-12d3-a456-426614174000,Y,
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_11,123e4567-e89b-12d3-a456-426614174001,Widget A,Furniture,Bank Transfer,3,880.85,2023-10-06 00:56:52.300374,UK,City_11,Website B,123e4567-e89b-12d3-a456-426614174001,N,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_12,InvalidProductId,Widget E,Toys,PayPal,4,185.09,2024-03-28 00:56:52.300374,Germany,City_12,Website A,123e4567-e89b-12d3-a456-426614174002,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_13,123e4567-e89b-12d3-a456-426614174003,Widget C,InvalidCategory,PayPal,3,97.48,2024-04-01 00:56:52.300374,USA,City_13,Website C,123e4567-e89b-12d3-a456-426614174003,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_14,123e4567-e89b-12d3-a456-426614174004,Widget E,Electronics,Bank Transfer,-1,420.88,2024-03-05 00:56:52.300374,Canada,City_14,Website C,123e4567-e89b-12d3-a456-426614174004,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Customer_15,123e4567-e89b-12d3-a456-426614174005,Widget E,Furniture,PayPal,2,InvalidPrice,2024-03-16 00:56:52.300374,France,City_15,Website B,123e4567-e89b-12d3-a456-426614174005,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Customer_16,123e4567-e89b-12d3-a456-426614174006,Widget C,Toys,Bank Transfer,5,426.14,2023-09-19 00:56:52.300374,UK,InvalidCity,Website C,123e4567-e89b-12d3-a456-426614174006,N,Card Expired
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,Customer_17,123e4567-e89b-12d3-a456-426614174007,Widget C,Electronics,Bank Transfer,5,762.81,2024-01-04 00:56:52.300374,UK,City_17,Website C,InvalidUUID,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,Customer_18,123e4567-e89b-12d3-a456-426614174008,Widget C,Toys,PayPal,1,867.0,2024-04-21 00:56:52.300374,USA,City_18,Website A,123e4567-e89b-12d3-a456-426614174008,Y,Card Expired
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Customer_19,123e4567-e89b-12d3-a456-426614174009,Widget B,Books,Bank Transfer,4,470.87,2024-01-31 00:56:52.300374,UK,City_19,Website B,123e4567-e89b-12d3-a456-426614174009,Y,
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_20,123e4567-e89b-12d3-a456-426614174000,Widget B,Electronics,Bank Transfer,3,404.81,2023-09-28 00:56:52.300374,UK,City_20,Website B,123e4567-e89b-12d3-a456-426614174000,Y,Insufficient Funds
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_21,123e4567-e89b-12d3-a456-426614174001,Widget B,Toys,Credit Card,4,630.13,2024-03-03 00:56:52.300374,France,City_21,Website C,123e4567-e89b-12d3-a456-426614174001,Y,Card Expired
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_22,InvalidProductId,Widget E,Electronics,Credit Card,3,780.89,2024-05-10 00:56:52.300374,France,City_22,Website C,123e4567-e89b-12d3-a456-426614174002,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_23,123e4567-e89b-12d3-a456-426614174003,Widget E,InvalidCategory,Credit Card,1,803.34,2023-11-13 00:56:52.300374,USA,City_23,Website B,123e4567-e89b-12d3-a456-426614174003,N,Card Expired
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_24,123e4567-e89b-12d3-a456-426614174004,Widget A,Clothing,Bank Transfer,-1,813.53,2024-06-23 00:56:52.300374,Canada,City_24,Website B,123e4567-e89b-12d3-a456-426614174004,Y,
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Customer_25,123e4567-e89b-12d3-a456-426614174005,Widget D,Electronics,PayPal,5,InvalidPrice,2023-10-19 00:56:52.300374,USA,City_25,Website C,123e4567-e89b-12d3-a456-426614174005,N,
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Customer_26,123e4567-e89b-12d3-a456-426614174006,Widget A,Clothing,PayPal,5,370.75,2024-04-07 00:56:52.300374,Germany,InvalidCity,Website A,123e4567-e89b-12d3-a456-426614174006,N,
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,Customer_27,123e4567-e89b-12d3-a456-426614174007,Widget D,Electronics,Bank Transfer,3,546.89,2023-11-30 00:56:52.300374,France,City_27,Website B,InvalidUUID,Y,Insufficient Funds
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,Customer_28,123e4567-e89b-12d3-a456-426614174008,Widget B,Clothing,PayPal,2,994.58,2024-05-04 00:56:52.300374,France,City_28,Website B,123e4567-e89b-12d3-a456-426614174008,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Customer_29,123e4567-e89b-12d3-a456-426614174009,Widget A,Clothing,PayPal,2,204.22,2024-05-02 00:56:52.300374,USA,City_29,Website A,123e4567-e89b-12d3-a456-426614174009,N,Insufficient Funds
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_30,123e4567-e89b-12d3-a456-426614174000,Widget D,Toys,Credit Card,4,778.21,2024-01-08 00:56:52.300374,Canada,City_30,Website B,123e4567-e89b-12d3-a456-426614174000,N,Insufficient Funds
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_31,123e4567-e89b-12d3-a456-426614174001,Widget B,Furniture,PayPal,4,934.39,2024-04-25 00:56:52.300374,USA,City_31,Website C,123e4567-e89b-12d3-a456-426614174001,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_32,InvalidProductId,Widget C,Clothing,Gift Card,4,390.86,2024-04-26 00:56:52.300374,Germany,City_32,Website C,123e4567-e89b-12d3-a456-426614174002,Y,Card Expired
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_33,123e4567-e89b-12d3-a456-426614174003,Widget B,InvalidCategory,PayPal,1,904.04,2023-11-26 00:56:52.300374,Canada,City_33,Website A,123e4567-e89b-12d3-a456-426614174003,Y,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_34,123e4567-e89b-12d3-a456-426614174004,Widget D,Furniture,PayPal,-1,185.1,2024-02-02 00:56:52.300374,Canada,City_34,Website B,123e4567-e89b-12d3-a456-426614174004,Y,
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Customer_35,123e4567-e89b-12d3-a456-426614174005,Widget B,Electronics,PayPal,4,InvalidPrice,2023-12-10 00:56:52.300374,France,City_35,Website B,123e4567-e89b-12d3-a456-426614174005,Y,Fraudulent Activity
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Customer_36,123e4567-e89b-12d3-a456-426614174006,Widget D,Electronics,PayPal,3,782.43,2024-05-27 00:56:52.300374,Germany,InvalidCity,Website C,123e4567-e89b-12d3-a456-426614174006,Y,
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,Customer_37,123e4567-e89b-12d3-a456-426614174007,Widget A,Electronics,Credit Card,4,819.69,2023-10-15 00:56:52.300374,France,City_37,Website C,InvalidUUID,Y,
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,Customer_38,123e4567-e89b-12d3-a456-426614174008,Widget D,Toys,Gift Card,1,937.98,2024-07-24 00:56:52.300374,UK,City_38,Website B,123e4567-e89b-12d3-a456-426614174008,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Customer_39,123e4567-e89b-12d3-a456-426614174009,Widget E,Books,Bank Transfer,5,298.11,2024-01-21 00:56:52.300374,Canada,City_39,Website A,123e4567-e89b-12d3-a456-426614174009,N,Payment Gateway Error
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_40,123e4567-e89b-12d3-a456-426614174000,Widget E,Clothing,PayPal,1,669.63,2024-01-15 00:56:52.300374,France,City_40,Website A,123e4567-e89b-12d3-a456-426614174000,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_41,123e4567-e89b-12d3-a456-426614174001,Widget E,Toys,Bank Transfer,1,583.21,2024-03-27 00:56:52.300374,Canada,City_41,Website C,123e4567-e89b-12d3-a456-426614174001,Y,Fraudulent Activity
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_42,InvalidProductId,Widget A,Electronics,Credit Card,4,183.54,2024-02-02 00:56:52.300374,Canada,City_42,Website B,123e4567-e89b-12d3-a456-426614174002,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_43,123e4567-e89b-12d3-a456-426614174003,Widget E,InvalidCategory,Credit Card,2,63.13,2023-10-07 00:56:52.300374,France,City_43,Website A,123e4567-e89b-12d3-a456-426614174003,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_44,123e4567-e89b-12d3-a456-426614174004,Widget D,Electronics,Credit Card,-1,610.06,2024-03-23 00:56:52.300374,France,City_44,Website B,123e4567-e89b-12d3-a456-426614174004,Y,
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Customer_45,123e4567-e89b-12d3-a456-426614174005,Widget C,Toys,PayPal,5,InvalidPrice,2023-10-15 00:56:52.300374,UK,City_45,Website B,123e4567-e89b-12d3-a456-426614174005,Y,
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Customer_46,123e4567-e89b-12d3-a456-426614174006,Widget D,Furniture,Credit Card,3,293.21,2024-07-29 00:56:52.300374,Canada,InvalidCity,Website C,123e4567-e89b-12d3-a456-426614174006,N,
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,Customer_47,123e4567-e89b-12d3-a456-426614174007,Widget B,Clothing,Gift Card,1,937.64,2024-01-08 00:56:52.300374,Canada,City_47,Website B,InvalidUUID,N,
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,Customer_48,123e4567-e89b-12d3-a456-426614174008,Widget D,Books,PayPal,4,948.91,2024-04-27 00:56:52.300374,UK,City_48,Website A,123e4567-e89b-12d3-a456-426614174008,Y,Card Expired
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Customer_49,123e4567-e89b-12d3-a456-426614174009,Widget A,Toys,Credit Card,5,874.87,2024-04-17 00:56:52.300374,UK,City_49,Website C,123e4567-e89b-12d3-a456-426614174009,Y,Insufficient Funds
