Order Id,Customer Id,Customer Name,Product Id,Product Name,Product Category,Payment Type,Quantity ordered,Price,Date and time when order was placed,Customer Country,Customer City,Site from where order was placed,Payment Transaction Confirmation Id,Payment Success or Failure,Reason for payment failure
c0bde330-0229-41d9-8586-8358d44fdb16,123e4567-e89b-12d3-a456-426614174000,Bryan Miller,123e4567-e89b-12d3-a456-426614174000,Widget D,Furniture,Bank Transfer,3,500.43,2024-02-16 00:56:52.300374,USA,Port Susanland,Website A,123e4567-e89b-12d3-a456-426614174000,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174001,24cbca72-4b5c-45cb-8b80-0a534deebbf4,Heather Morrison,123e4567-e89b-12d3-a456-426614174001,Widget A,Furniture,Bank Transfer,3,880.85,2023-10-06 00:56:52.300374,UK,Monicafurt,Website B,123e4567-e89b-12d3-a456-426614174001,N,No Reason Provided
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,John Hansen,abafb5f4-35d6-48ed-8b7d-d4cace84449f,Widget E,Toys,PayPal,4,185.09,2024-03-28 00:56:52.300374,Germany,Michaeltown,Website A,123e4567-e89b-12d3-a456-426614174002,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Michelle Lamb,123e4567-e89b-12d3-a456-426614174003,Widget C,Clothing,PayPal,3,97.48,2024-04-01 00:56:52.300374,USA,New Timothy,Website C,123e4567-e89b-12d3-a456-426614174003,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Michael Olson MD,123e4567-e89b-12d3-a456-426614174004,Widget E,Electronics,Bank Transfer,1,420.88,2024-03-05 00:56:52.300374,Canada,Karenchester,Website C,123e4567-e89b-12d3-a456-426614174004,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Carrie Campbell,123e4567-e89b-12d3-a456-426614174005,Widget E,Furniture,PayPal,2,507.27,2024-03-16 00:56:52.300374,France,South Jenniferburgh,Website B,123e4567-e89b-12d3-a456-426614174005,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Douglas Williams,123e4567-e89b-12d3-a456-426614174006,Widget C,Toys,Bank Transfer,5,426.14,2023-09-19 00:56:52.300374,UK,New Denisehaven,Website C,123e4567-e89b-12d3-a456-426614174006,N,Card Expired
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,Michael Gray,123e4567-e89b-12d3-a456-426614174007,Widget C,Electronics,Bank Transfer,5,762.81,2024-01-04 00:56:52.300374,UK,West Paulmouth,Website C,cafedf78-35b9-42b4-908b-8e634e79f068,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,David Clark,123e4567-e89b-12d3-a456-426614174008,Widget C,Toys,PayPal,1,867.0,2024-04-21 00:56:52.300374,USA,Brandonside,Website A,123e4567-e89b-12d3-a456-426614174008,Y,Card Expired
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Emily Hughes,123e4567-e89b-12d3-a456-426614174009,Widget B,Books,Bank Transfer,4,470.87,2024-01-31 00:56:52.300374,UK,New Kathy,Website B,123e4567-e89b-12d3-a456-426614174009,Y,No Reason Provided
c0bde330-0229-41d9-8586-8358d44fdb16,123e4567-e89b-12d3-a456-426614174000,Nicole Smith,123e4567-e89b-12d3-a456-426614174000,Widget B,Electronics,Bank Transfer,3,404.81,2023-09-28 00:56:52.300374,UK,Port Kimberly,Website B,123e4567-e89b-12d3-a456-426614174000,Y,Insufficient Funds
123e4567-e89b-12d3-a456-426614174001,24cbca72-4b5c-45cb-8b80-0a534deebbf4,Craig Anderson,123e4567-e89b-12d3-a456-426614174001,Widget B,Toys,Credit Card,4,630.13,2024-03-03 00:56:52.300374,France,Shannonburgh,Website C,123e4567-e89b-12d3-a456-426614174001,Y,Card Expired
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Kathy King,abafb5f4-35d6-48ed-8b7d-d4cace84449f,Widget E,Electronics,Credit Card,3,780.89,2024-05-10 00:56:52.300374,France,South Sabrinafurt,Website C,123e4567-e89b-12d3-a456-426614174002,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Brendan Harris,123e4567-e89b-12d3-a456-426614174003,Widget E,Clothing,Credit Card,1,803.34,2023-11-13 00:56:52.300374,USA,Johnsonburgh,Website B,123e4567-e89b-12d3-a456-426614174003,N,Card Expired
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Timothy Williams,123e4567-e89b-12d3-a456-426614174004,Widget A,Clothing,Bank Transfer,1,813.53,2024-06-23 00:56:52.300374,Canada,Christopherberg,Website B,123e4567-e89b-12d3-a456-426614174004,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Hannah Reed,123e4567-e89b-12d3-a456-426614174005,Widget D,Electronics,PayPal,5,507.27,2023-10-19 00:56:52.300374,USA,East Cassandraborough,Website C,123e4567-e89b-12d3-a456-426614174005,N,No Reason Provided
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Olivia Green,123e4567-e89b-12d3-a456-426614174006,Widget A,Clothing,PayPal,5,370.75,2024-04-07 00:56:52.300374,Germany,West Brandy,Website A,123e4567-e89b-12d3-a456-426614174006,N,No Reason Provided
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,James Jordan,123e4567-e89b-12d3-a456-426614174007,Widget D,Electronics,Bank Transfer,3,546.89,2023-11-30 00:56:52.300374,France,New Rachael,Website B,cafedf78-35b9-42b4-908b-8e634e79f068,Y,Insufficient Funds
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,Justin Morris,123e4567-e89b-12d3-a456-426614174008,Widget B,Clothing,PayPal,2,994.58,2024-05-04 00:56:52.300374,France,Lake Coryhaven,Website B,123e4567-e89b-12d3-a456-426614174008,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Nichole Reed,123e4567-e89b-12d3-a456-426614174009,Widget A,Clothing,PayPal,2,204.22,2024-05-02 00:56:52.300374,USA,East Steve,Website A,123e4567-e89b-12d3-a456-426614174009,N,Insufficient Funds
c0bde330-0229-41d9-8586-8358d44fdb16,123e4567-e89b-12d3-a456-426614174000,David Williams,123e4567-e89b-12d3-a456-426614174000,Widget D,Toys,Credit Card,4,778.21,2024-01-08 00:56:52.300374,Canada,Lake Carla,Website B,123e4567-e89b-12d3-a456-426614174000,N,Insufficient Funds
123e4567-e89b-12d3-a456-426614174001,24cbca72-4b5c-45cb-8b80-0a534deebbf4,Robert Hensley,123e4567-e89b-12d3-a456-426614174001,Widget B,Furniture,PayPal,4,934.39,2024-04-25 00:56:52.300374,USA,West Richardside,Website C,123e4567-e89b-12d3-a456-426614174001,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Miss Pamela Garcia,abafb5f4-35d6-48ed-8b7d-d4cace84449f,Widget C,Clothing,Gift Card,4,390.86,2024-04-26 00:56:52.300374,Germany,Rebeccafort,Website C,123e4567-e89b-12d3-a456-426614174002,Y,Card Expired
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Elizabeth Bruce,123e4567-e89b-12d3-a456-426614174003,Widget B,Clothing,PayPal,1,904.04,2023-11-26 00:56:52.300374,Canada,Lake Craig,Website A,123e4567-e89b-12d3-a456-426614174003,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Brian Hall,123e4567-e89b-12d3-a456-426614174004,Widget D,Furniture,PayPal,1,185.1,2024-02-02 00:56:52.300374,Canada,North Karen,Website B,123e4567-e89b-12d3-a456-426614174004,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Joshua Cowan,123e4567-e89b-12d3-a456-426614174005,Widget B,Electronics,PayPal,4,507.27,2023-12-10 00:56:52.300374,France,Chavezberg,Website B,123e4567-e89b-12d3-a456-426614174005,Y,Fraudulent Activity
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Eric Cruz,123e4567-e89b-12d3-a456-426614174006,Widget D,Electronics,PayPal,3,782.43,2024-05-27 00:56:52.300374,Germany,West Eric,Website C,123e4567-e89b-12d3-a456-426614174006,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,Scott Gonzales,123e4567-e89b-12d3-a456-426614174007,Widget A,Electronics,Credit Card,4,819.69,2023-10-15 00:56:52.300374,France,Reedview,Website C,cafedf78-35b9-42b4-908b-8e634e79f068,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,Melissa Hammond,123e4567-e89b-12d3-a456-426614174008,Widget D,Toys,Gift Card,1,937.98,2024-07-24 00:56:52.300374,UK,New Timothy,Website B,123e4567-e89b-12d3-a456-426614174008,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Gabriela Parsons,123e4567-e89b-12d3-a456-426614174009,Widget E,Books,Bank Transfer,5,298.11,2024-01-21 00:56:52.300374,Canada,East Sherryport,Website A,123e4567-e89b-12d3-a456-426614174009,N,Payment Gateway Error
c0bde330-0229-41d9-8586-8358d44fdb16,123e4567-e89b-12d3-a456-426614174000,William Myers,123e4567-e89b-12d3-a456-426614174000,Widget E,Clothing,PayPal,1,669.63,2024-01-15 00:56:52.300374,France,Leetown,Website A,123e4567-e89b-12d3-a456-426614174000,Y,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174001,24cbca72-4b5c-45cb-8b80-0a534deebbf4,Jeffrey Jones,123e4567-e89b-12d3-a456-426614174001,Widget E,Toys,Bank Transfer,1,583.21,2024-03-27 00:56:52.300374,Canada,Lake Richard,Website C,123e4567-e89b-12d3-a456-426614174001,Y,Fraudulent Activity
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Bobby Wyatt,abafb5f4-35d6-48ed-8b7d-d4cace84449f,Widget A,Electronics,Credit Card,4,183.54,2024-02-02 00:56:52.300374,Canada,Turnerberg,Website B,123e4567-e89b-12d3-a456-426614174002,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,James Wilson,123e4567-e89b-12d3-a456-426614174003,Widget E,Clothing,Credit Card,2,63.13,2023-10-07 00:56:52.300374,France,South Sherichester,Website A,123e4567-e89b-12d3-a456-426614174003,N,Payment Gateway Error
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Timothy Guerrero,123e4567-e89b-12d3-a456-426614174004,Widget D,Electronics,Credit Card,1,610.06,2024-03-23 00:56:52.300374,France,West Anthonyhaven,Website B,123e4567-e89b-12d3-a456-426614174004,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174005,123e4567-e89b-12d3-a456-426614174005,Adam Pitts,123e4567-e89b-12d3-a456-426614174005,Widget C,Toys,PayPal,5,507.27,2023-10-15 00:56:52.300374,UK,Rosebury,Website B,123e4567-e89b-12d3-a456-426614174005,Y,No Reason Provided
123e4567-e89b-12d3-a456-426614174006,123e4567-e89b-12d3-a456-426614174006,Andrew Good,123e4567-e89b-12d3-a456-426614174006,Widget D,Furniture,Credit Card,3,293.21,2024-07-29 00:56:52.300374,Canada,Clarkville,Website C,123e4567-e89b-12d3-a456-426614174006,N,No Reason Provided
123e4567-e89b-12d3-a456-426614174007,123e4567-e89b-12d3-a456-426614174007,Dustin Garcia,123e4567-e89b-12d3-a456-426614174007,Widget B,Clothing,Gift Card,1,937.64,2024-01-08 00:56:52.300374,Canada,South Marcus,Website B,cafedf78-35b9-42b4-908b-8e634e79f068,N,No Reason Provided
123e4567-e89b-12d3-a456-426614174008,123e4567-e89b-12d3-a456-426614174008,Aaron Lawson,123e4567-e89b-12d3-a456-426614174008,Widget D,Books,PayPal,4,948.91,2024-04-27 00:56:52.300374,UK,Lake Brandonland,Website A,123e4567-e89b-12d3-a456-426614174008,Y,Card Expired
123e4567-e89b-12d3-a456-426614174009,123e4567-e89b-12d3-a456-426614174009,Gene Cline,123e4567-e89b-12d3-a456-426614174009,Widget A,Toys,Credit Card,5,874.87,2024-04-17 00:56:52.300374,UK,New Melissa,Website C,123e4567-e89b-12d3-a456-426614174009,Y,Insufficient Funds
